IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
5358,2.144018,10716000.0,22929436,33771326,21127173,32491274,49210047,7709621,2240607,1131312.0,7713712.0,2242028.0,0.40589
5359,2.14402,10718000.0,22933743,33777718,21131150,32497370,49219295,7711074,2241033,1131522.0,7715167.0,2242462.0,0.40589
5360,2.144024,10720000.0,22938059,33784029,21135100,32503476,49228522,7712529,2241466,1131735.0,7716605.0,2242879.0,0.40529
5361,2.14403,10722000.0,22942406,33790441,21139120,32509602,49237864,7713989,2241885,1131946.0,7718072.0,2243302.0,0.40529
5362,2.144036,10724000.0,22946745,33796820,21143107,32515722,49247131,7715450,2242306,1132156.0,7719527.0,2243720.0,0.40529
5363,2.144041,10726000.0,22951087,33803230,21147122,32521844,49256458,7716909,2242727,1132367.0,7720991.0,2244142.0,0.40172
5364,2.144048,10728000.0,22955432,33809615,21151115,32527966,49265739,7718371,2243147,1132577.0,7722451.0,2244560.0,0.40172
5365,2.14405,10730000.0,22959742,33815979,21155099,32534063,49275008,7719820,2243567,1132787.0,7723910.0,2244980.0,0.40564
5366,2.144057,10732000.0,22964094,33822378,21159105,32540194,49284314,7721285,2243988,1132997.0,7725371.0,2245401.0,0.40564
5367,2.144062,10734000.0,22968427,33828779,21163115,32546312,49293612,7722745,2244405,1133207.0,7726835.0,2245820.0,0.40564
5368,2.144068,10736000.0,22972773,33835178,21167122,32552435,49302928,7724207,2244827,1133417.0,7728302.0,2246240.0,0.40583
