IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
20360,1.014736,40720000.0,41237590,46099832,21831335,83568020,87875329,10873608,4457739,8943700.0,10946316.0,4477645.0,0.55054
20361,1.014736,40722000.0,41239584,46102275,21832374,83572117,87879573,10874173,4457967,8944131.0,10946882.0,4477874.0,0.55054
20362,1.014734,40724000.0,41241543,46104673,21833395,83576174,87883739,10874726,4458192,8944555.0,10947437.0,4478099.0,0.55054
20363,1.014734,40726000.0,41243571,46107158,21834451,83580312,87888061,10875298,4458424,8944994.0,10948009.0,4478333.0,0.55054
20364,1.014732,40728000.0,41245531,46109479,21835480,83584373,87892244,10875843,4458639,8945420.0,10948558.0,4478546.0,0.55054
20365,1.014732,40730000.0,41247545,46111933,21836529,83588490,87896534,10876408,4458867,8945856.0,10949128.0,4478774.0,0.55054
20366,1.014728,40732000.0,41249391,46114055,21837473,83592434,87900479,10876904,4459053,8946268.0,10949628.0,4478963.0,0.55054
20367,1.014727,40734000.0,41251390,46116431,21838524,83596541,87904753,10877458,4459273,8946702.0,10950187.0,4479183.0,0.55054
20368,1.014726,40736000.0,41253384,46118807,21839574,83600643,87909026,10878013,4459491,8947135.0,10950747.0,4479403.0,0.55262
20369,1.014726,40738000.0,41255417,46121294,21840632,83604783,87913350,10878588,4459724,8947575.0,10951322.0,4479636.0,0.55262
20370,1.014724,40740000.0,41257345,46123455,21841670,83608822,87917541,10879105,4459917,8947996.0,10951852.0,4479832.0,0.55262
20371,1.014722,40742000.0,41259267,46125589,21842704,83612850,87921712,10879617,4460106,8948418.0,10952379.0,4480023.0,0.55262
20372,1.014722,40744000.0,41261300,46128074,21843760,83616990,87926033,10880192,4460338,8948858.0,10952954.0,4480256.0,0.55262
20373,1.014722,40746000.0,41263334,46130560,21844819,83621130,87930345,10880766,4460571,8949298.0,10953527.0,4480488.0,0.55262
20374,1.014722,40748000.0,41265344,46133021,21845866,83625245,87934622,10881335,4460801,8949733.0,10954097.0,4480719.0,0.55262
20375,1.014721,40750000.0,41267334,46135452,21846901,83629336,87938847,10881896,4461029,8950164.0,10954659.0,4480946.0,0.55262
20376,1.014718,40752000.0,41269258,46137741,21847914,83633365,87942975,10882431,4461240,8950582.0,10955198.0,4481159.0,0.55262
20377,1.014718,40754000.0,41271291,46140227,21848972,83637504,87947290,10883005,4461473,8951022.0,10955774.0,4481391.0,0.5548
20378,1.014719,40756000.0,41273323,46142701,21850029,83641642,87951620,10883576,4461702,8951462.0,10956349.0,4481621.0,0.5548
20379,1.014719,40758000.0,41275354,46145172,21851085,83645778,87955941,10884146,4461932,8951901.0,10956920.0,4481850.0,0.5548
20380,1.014718,40760000.0,41277368,46147620,21852131,83649894,87960215,10884712,4462159,8952337.0,10957486.0,4482078.0,0.5548
20381,1.014718,40762000.0,41279380,46150068,21853178,83654008,87964485,10885278,4462386,8952772.0,10958052.0,4482305.0,0.5548
20382,1.014718,40764000.0,41281394,46152516,21854225,83658124,87968761,10885845,4462613,8953207.0,10958618.0,4482532.0,0.5548
20383,1.014716,40766000.0,41283362,46154851,21855257,83662199,87972973,10886388,4462829,8953634.0,10959167.0,4482749.0,0.5548
20384,1.014716,40768000.0,41285362,46157248,21856313,83666311,87977265,10886945,4463051,8954067.0,10959730.0,4482972.0,0.5548
20385,1.014713,40770000.0,41287256,46159511,21857310,83670298,87981312,10887472,4463262,8954478.0,10960261.0,4483183.0,0.5548
20386,1.01471,40772000.0,41289174,46161797,21858281,83674328,87985404,10887995,4463469,8954904.0,10960789.0,4483391.0,0.5548
20387,1.014709,40774000.0,41291172,46164191,21859334,83678436,87989689,10888552,4463691,8955337.0,10961351.0,4483615.0,0.55057
20388,1.014708,40776000.0,41293150,46166500,21860385,83682527,87993962,10889093,4463904,8955767.0,10961902.0,4483830.0,0.55057
20389,1.014708,40778000.0,41295154,46168889,21861437,83686641,87998252,10889650,4464126,8956202.0,10962462.0,4484052.0,0.55057
20390,1.014704,40780000.0,41297047,46171151,21862437,83690632,88002309,10890178,4464336,8956611.0,10962995.0,4484263.0,0.55057
20391,1.014703,40782000.0,41299003,46173425,21863478,83694695,88006530,10890711,4464545,8957037.0,10963539.0,4484474.0,0.55057
20392,1.014702,40784000.0,41301005,46175816,21864531,83698803,88010809,10891269,4464766,8957471.0,10964099.0,4484697.0,0.55057
20393,1.014701,40786000.0,41302994,46178187,21865576,83702900,88015075,10891821,4464986,8957903.0,10964659.0,4484918.0,0.55057
20394,1.014701,40788000.0,41305030,46180673,21866635,83707043,88019394,10892396,4465219,8958344.0,10965232.0,4485151.0,0.55057
20395,1.014699,40790000.0,41306943,46182903,21867618,83711067,88023514,10892903,4465421,8958769.0,10965747.0,4485355.0,0.55057
